destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,is_accepted
0,0,0,55.0,18,1,0,0,31,2,0,2,9,100000,1,1,4,3,1,0,0,0,0
0,1,0,80.0,14,4,0,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,0
0,1,0,80.0,18,1,1,0,31,2,0,2,9,100000,1,1,4,3,1,0,0,0,1
0,1,0,30.0,22,0,0,0,31,2,0,2,9,100000,1,1,4,3,1,0,0,0,0
0,1,1,55.0,22,3,0,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,0
0,1,2,30.0,10,2,1,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,1
0,1,2,80.0,22,2,1,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,1
0,3,0,80.0,22,0,1,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,1
0,3,0,30.0,10,3,1,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,1
0,3,1,55.0,10,2,0,0,31,2,0,2,9,100000,1,1,4,3,1,0,0,0,1
0,3,1,55.0,14,0,0,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,0
0,3,2,30.0,14,1,0,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,1
1,0,0,30.0,18,2,0,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,1,1
1,0,2,30.0,18,1,1,0,31,2,0,2,9,100000,1,1,4,3,1,1,0,0,0
1,0,2,30.0,22,4,0,0,31,2,0,2,9,100000,1,1,4,3,1,0,0,0,0
1,3,0,80.0,18,1,1,0,31,2,0,2,9,100000,1,1,4,3,1,0,0,1,1
1,0,0,80.0,18,3,0,0,31,2,0,2,9,100000,1,1,4,3,1,0,0,1,0
2,0,1,55.0,7,0,0,0,31,2,0,2,9,100000,1,1,4,3,1,1,1,0,0
2,0,2,30.0,7,0,0,0,31,2,0,2,9,100000,1,1,4,3,1,1,1,0,0
2,0,2,30.0,7,4,1,0,31,2,0,2,9,100000,1,1,4,3,1,1,1,0,0
2,0,0,80.0,7,0,1,0,31,2,0,2,9,100000,1,1,4,3,1,0,0,1,1
0,2,1,55.0,18,2,0,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,1
0,2,1,55.0,22,3,1,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,0
0,2,2,30.0,18,3,1,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,1
0,0,0,80.0,10,1,1,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,1
0,0,0,55.0,18,1,0,1,36,2,1,4,9,50000,2,0,2,3,0,0,0,0,0
0,1,0,80.0,14,4,0,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,1
0,1,0,80.0,18,1,1,1,36,2,1,4,9,50000,2,0,2,3,0,0,0,0,1
0,1,0,30.0,22,0,0,1,36,2,1,4,9,50000,2,0,2,3,0,0,0,0,1
0,1,1,55.0,22,3,0,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,0
0,1,2,30.0,10,2,1,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,1
0,1,2,30.0,22,2,1,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,1
0,2,0,80.0,14,4,1,1,36,2,1,4,9,50000,2,0,2,3,0,0,0,0,0
0,2,0,55.0,14,1,1,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,0
1,0,0,30.0,18,2,0,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,1,1
1,0,2,30.0,18,1,1,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,0
1,0,2,30.0,22,4,0,1,36,2,1,4,9,50000,2,0,2,3,0,0,0,0,0
1,0,0,80.0,18,3,0,1,36,2,1,4,9,50000,2,0,2,3,0,0,0,1,0
1,3,0,30.0,22,2,0,1,36,2,1,4,9,50000,2,0,2,3,0,1,0,0,1
2,0,1,55.0,7,0,0,1,36,2,1,4,9,50000,2,0,2,3,0,1,1,0,1
2,0,2,30.0,7,0,0,1,36,2,1,4,9,50000,2,0,2,3,0,1,1,0,0
2,0,2,30.0,7,4,1,1,36,2,1,4,9,50000,2,0,2,3,0,1,1,0,1
2,0,0,80.0,7,0,1,1,36,2,1,4,9,50000,2,0,2,3,0,0,0,1,1
0,2,1,55.0,18,2,0,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
0,2,1,55.0,22,3,1,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
0,2,2,30.0,18,3,1,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
0,0,0,80.0,10,1,1,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,1
0,0,0,55.0,18,1,0,0,31,2,1,5,3,12500,0,2,1,2,2,0,0,0,1
0,1,0,80.0,14,4,0,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,1
0,1,0,80.0,18,1,1,0,31,2,1,5,3,12500,0,2,1,2,2,0,0,0,1
0,1,0,30.0,22,0,0,0,31,2,1,5,3,12500,0,2,1,2,2,0,0,0,1
0,1,1,55.0,22,3,0,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
0,1,2,30.0,10,2,1,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
0,1,2,30.0,22,2,1,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
0,2,0,80.0,14,4,1,0,31,2,1,5,3,12500,0,2,1,2,2,0,0,0,0
0,2,0,55.0,14,1,1,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
1,0,0,80.0,18,2,0,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,1,1
1,0,2,30.0,18,1,1,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
1,0,2,30.0,22,4,0,0,31,2,1,5,3,12500,0,2,1,2,2,0,0,0,1
1,0,0,80.0,18,3,0,0,31,2,1,5,3,12500,0,2,1,2,2,0,0,1,0
1,3,0,30.0,22,2,0,0,31,2,1,5,3,12500,0,2,1,2,2,1,0,0,0
2,0,1,55.0,7,0,0,0,31,2,1,5,3,12500,0,2,1,2,2,1,1,0,1
2,0,2,30.0,7,0,0,0,31,2,1,5,3,12500,0,2,1,2,2,1,1,0,0
2,0,2,30.0,7,4,1,0,31,2,1,5,3,12500,0,2,1,2,2,1,1,0,0
2,0,0,80.0,7,0,1,0,31,2,1,5,3,12500,0,2,1,2,2,0,0,1,1
0,0,0,80.0,10,1,1,0,51,3,1,4,16,0,0,3,4,4,1,1,0,0,1
0,1,0,80.0,10,0,1,0,51,3,1,4,16,0,0,3,4,4,1,0,0,0,1
0,0,0,55.0,18,1,0,0,51,3,1,4,16,0,0,3,4,4,1,0,0,0,0
0,1,0,80.0,14,4,0,0,51,3,1,4,16,0,0,3,4,4,1,1,0,0,0
0,1,0,80.0,18,1,1,0,51,3,1,4,16,0,0,3,4,4,1,0,0,0,1
0,1,0,55.0,10,1,1,0,51,3,1,4,16,0,0,3,4,4,1,1,0,0,1
0,1,0,55.0,18,2,1,0,51,3,1,4,16,0,0,3,4,4,1,1,0,0,1
0,1,0,30.0,22,0,0,0,51,3,1,4,16,0,0,3,4,4,1,0,0,0,0
0,1,1,55.0,22,3,0,0,51,3,1,4,16,0,0,3,4,4,1,1,0,0,0
0,1,2,30.0,10,2,1,0,51,3,1,4,16,0,0,3,4,4,1,1,0,0,1
0,1,2,30.0,22,2,1,0,51,3,1,4,16,0,0,3,4,4,1,1,0,0,1
0,0,0,80.0,10,1,1,0,51,3,1,4,16,0,0,3,4,4,1,0,0,0,1
1,0,0,30.0,18,2,0,0,51,3,1,4,16,0,0,3,4,4,1,1,0,1,1
1,0,1,55.0,22,1,1,0,51,3,1,4,16,0,0,3,4,4,1,0,0,1,1
1,0,2,30.0,18,1,1,0,51,3,1,4,16,0,0,3,4,4,1,1,0,0,0
1,0,2,30.0,22,4,0,0,51,3,1,4,16,0,0,3,4,4,1,0,0,0,0
1,0,0,80.0,18,3,0,0,51,3,1,4,16,0,0,3,4,4,1,0,0,1,0
2,0,1,55.0,7,0,0,0,51,3,1,4,16,0,0,3,4,4,1,1,1,0,1
2,0,1,55.0,7,4,1,0,51,3,1,4,16,0,0,3,4,4,1,1,1,0,1
2,0,2,30.0,7,0,0,0,51,3,1,4,16,0,0,3,4,4,1,1,1,0,1
2,0,2,30.0,7,4,1,0,51,3,1,4,16,0,0,3,4,4,1,1,1,0,0
2,0,0,80.0,7,0,1,0,51,3,1,4,16,0,0,3,4,4,1,0,0,1,1
0,0,0,80.0,10,1,1,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
0,0,0,55.0,18,1,0,1,21,0,0,1,6,37500,0,1,3,3,1,0,0,0,1
0,1,0,80.0,14,4,0,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
0,1,0,80.0,18,1,1,1,21,0,0,1,6,37500,0,1,3,3,1,0,0,0,1
0,1,0,30.0,22,0,0,1,21,0,0,1,6,37500,0,1,3,3,1,0,0,0,1
0,1,1,55.0,22,3,0,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
0,1,2,30.0,10,2,1,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
0,1,2,30.0,22,2,1,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
0,3,0,80.0,22,0,1,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
0,3,0,30.0,10,3,1,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,0
0,3,1,55.0,10,2,0,1,21,0,0,1,6,37500,0,1,3,3,1,0,0,0,0
0,3,1,55.0,14,0,0,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
0,3,2,30.0,14,1,0,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
1,0,0,30.0,18,2,0,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,1,1
1,0,2,30.0,18,1,1,1,21,0,0,1,6,37500,0,1,3,3,1,1,0,0,1
1,0,2,30.0,22,4,0,1,21,0,0,1,6,37500,0,1,3,3,1,0,0,0,0
1,3,0,80.0,18,1,1,1,21,0,0,1,6,37500,0,1,3,3,1,0,0,1,1
1,0,0,80.0,18,3,0,1,21,0,0,1,6,37500,0,1,3,3,1,0,0,1,1
2,0,1,55.0,7,0,0,1,21,0,0,1,6,37500,0,1,3,3,1,1,1,0,0
2,0,2,80.0,7,0,0,1,21,0,0,1,6,37500,0,1,3,3,1,1,1,0,0
2,0,2,30.0,7,4,1,1,21,0,0,1,6,37500,0,1,3,3,1,1,1,0,0
2,0,0,80.0,7,0,1,1,21,0,0,1,6,37500,0,1,3,3,1,0,0,1,1
0,0,0,80.0,10,1,1,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,1
0,0,0,55.0,18,1,0,1,26,2,0,3,23,37500,1,1,2,2,1,0,0,0,0
0,1,0,80.0,14,4,0,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,1
0,1,0,80.0,18,1,1,1,26,2,0,3,23,37500,1,1,2,2,1,0,0,0,1
0,1,0,30.0,22,0,0,1,26,2,0,3,23,37500,1,1,2,2,1,0,0,0,1
0,1,1,55.0,22,3,0,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,0
0,1,2,30.0,10,2,1,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,1
0,1,2,30.0,22,2,1,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,1
0,3,0,80.0,22,0,1,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,1
0,3,0,30.0,10,3,1,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,1
0,3,1,55.0,10,2,0,1,26,2,0,3,23,37500,1,1,2,2,1,0,0,0,1
0,3,1,55.0,14,0,0,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,0
0,3,2,30.0,14,1,0,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,1
1,0,0,30.0,18,2,0,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,1,1
1,0,2,30.0,18,1,1,1,26,2,0,3,23,37500,1,1,2,2,1,1,0,0,0
1,0,2,30.0,22,4,0,1,26,2,0,3,23,37500,1,1,2,2,1,0,0,0,0
1,3,0,80.0,18,1,1,1,26,2,0,3,23,37500,1,1,2,2,1,0,0,1,1
1,0,0,80.0,18,3,0,1,26,2,0,3,23,37500,1,1,2,2,1,0,0,1,0
2,0,1,55.0,7,0,0,1,26,2,0,3,23,37500,1,1,2,2,1,1,1,0,0
2,0,2,30.0,7,0,0,1,26,2,0,3,23,37500,1,1,2,2,1,1,1,0,0
2,0,2,30.0,7,4,1,1,26,2,0,3,23,37500,1,1,2,2,1,1,1,0,0
2,0,0,80.0,7,0,1,1,26,2,0,3,23,37500,1,1,2,2,1,0,0,1,1
0,0,0,80.0,10,1,1,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,0,1
0,1,0,80.0,10,0,1,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,0,1
0,0,0,55.0,18,1,0,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,0,1
0,1,0,80.0,14,4,0,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,0,1
0,1,0,80.0,18,1,1,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,0,1
0,1,0,55.0,10,1,1,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,0,1
0,1,0,55.0,18,2,1,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,0,1
0,1,0,30.0,22,0,0,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,0,1
0,1,1,55.0,22,3,0,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,0,1
0,1,2,30.0,10,2,1,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,0,1
0,1,2,30.0,22,2,1,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,0,1
0,0,0,80.0,10,1,1,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,0,1
1,0,0,30.0,18,2,0,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,1,1
1,0,1,55.0,22,1,1,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,1,0
1,0,2,30.0,18,1,1,1,26,1,0,2,18,62500,3,1,4,3,1,1,0,0,0
1,0,2,30.0,22,4,0,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,0,0
1,0,0,80.0,18,3,0,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,1,1
2,0,1,55.0,7,0,0,1,26,1,0,2,18,62500,3,1,4,3,1,1,1,0,0
2,0,1,55.0,7,4,1,1,26,1,0,2,18,62500,3,1,4,3,1,1,1,0,0
2,0,2,30.0,7,0,0,1,26,1,0,2,18,62500,3,1,4,3,1,1,1,0,0
2,0,2,30.0,7,4,1,1,26,1,0,2,18,62500,3,1,4,3,1,1,1,0,0
2,0,0,80.0,7,0,1,1,26,1,0,2,18,62500,3,1,4,3,1,0,0,1,1
0,0,0,80.0,10,1,1,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,1
0,0,0,55.0,18,1,0,1,31,2,0,5,3,62500,1,1,3,3,1,0,0,0,0
0,1,0,80.0,14,4,0,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,1
0,1,0,80.0,18,1,1,1,31,2,0,5,3,62500,1,1,3,3,1,0,0,0,0
0,1,0,30.0,22,0,0,1,31,2,0,5,3,62500,1,1,3,3,1,0,0,0,0
0,1,1,55.0,22,3,0,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,0
0,1,2,30.0,10,2,1,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,1
0,1,2,30.0,22,2,1,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,1
0,3,0,80.0,22,0,1,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,1
0,3,0,30.0,10,3,1,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,0
0,3,1,55.0,10,2,0,1,31,2,0,5,3,62500,1,1,3,3,1,0,0,0,1
0,3,1,55.0,14,0,0,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,0
0,3,2,30.0,14,1,0,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,0
1,0,0,30.0,18,2,0,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,1,1
1,0,2,30.0,18,1,1,1,31,2,0,5,3,62500,1,1,3,3,1,1,0,0,1
1,0,2,30.0,22,4,0,1,31,2,0,5,3,62500,1,1,3,3,1,0,0,0,0
1,3,0,80.0,18,1,1,1,31,2,0,5,3,62500,1,1,3,3,1,0,0,1,0
1,0,0,80.0,18,3,0,1,31,2,0,5,3,62500,1,1,3,3,1,0,0,1,0
2,0,1,55.0,7,0,0,1,31,2,0,5,3,62500,1,1,3,3,1,1,1,0,0
2,0,2,30.0,7,0,0,1,31,2,0,5,3,62500,1,1,3,3,1,1,1,0,0
2,0,2,30.0,7,4,1,1,31,2,0,5,3,62500,1,1,3,3,1,1,1,0,0
2,0,0,80.0,7,0,1,1,31,2,0,5,3,62500,1,1,3,3,1,0,0,1,1
0,2,1,55.0,18,2,0,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,1
0,2,1,55.0,22,3,1,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,0
0,2,2,30.0,18,3,1,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,0
0,0,0,80.0,10,1,1,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,0
0,0,0,55.0,18,1,0,0,41,2,1,4,11,100000,2,1,1,2,2,0,0,0,0
0,1,0,80.0,14,4,0,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,0
0,1,0,80.0,18,1,1,0,41,2,1,4,11,100000,2,1,1,2,2,0,0,0,1
0,1,0,30.0,22,0,0,0,41,2,1,4,11,100000,2,1,1,2,2,0,0,0,0
0,1,1,55.0,22,3,0,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,1
0,1,2,30.0,10,2,1,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,0
0,1,2,30.0,22,2,1,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,0
0,2,0,80.0,14,4,1,0,41,2,1,4,11,100000,2,1,1,2,2,0,0,0,0
0,2,0,55.0,14,1,1,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,1
1,0,0,30.0,18,2,0,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,1,1
1,0,2,30.0,18,1,1,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,0
1,0,2,30.0,22,4,0,0,41,2,1,4,11,100000,2,1,1,2,2,0,0,0,0
1,0,0,80.0,18,3,0,0,41,2,1,4,11,100000,2,1,1,2,2,0,0,1,0
1,3,0,30.0,22,2,0,0,41,2,1,4,11,100000,2,1,1,2,2,1,0,0,0
2,0,1,55.0,7,0,0,0,41,2,1,4,11,100000,2,1,1,2,2,1,1,0,0
2,0,2,30.0,7,0,0,0,41,2,1,4,11,100000,2,1,1,2,2,1,1,0,0
2,0,2,30.0,7,4,1,0,41,2,1,4,11,100000,2,1,1,2,2,1,1,0,0
2,0,0,80.0,7,0,1,0,41,2,1,4,11,100000,2,1,1,2,2,0,0,1,1
0,2,1,55.0,18,2,0,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,1
0,2,1,55.0,22,3,1,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,0
0,2,2,30.0,18,3,1,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,0
0,0,0,80.0,10,1,1,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,1
0,0,0,55.0,18,1,0,1,31,2,1,2,14,37500,0,0,3,3,2,0,0,0,0
0,1,0,80.0,14,4,0,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,0
0,1,0,80.0,18,1,1,1,31,2,1,2,14,37500,0,0,3,3,2,0,0,0,0
0,1,0,30.0,22,0,0,1,31,2,1,2,14,37500,0,0,3,3,2,0,0,0,1
0,1,1,55.0,22,3,0,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,1
0,1,2,80.0,10,2,1,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,1
0,1,2,30.0,22,2,1,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,1
0,2,0,80.0,14,4,1,1,31,2,1,2,14,37500,0,0,3,3,2,0,0,0,0
0,2,0,55.0,14,1,1,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,0
1,0,0,30.0,18,2,0,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,1,1
1,0,2,30.0,18,1,1,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,0
1,0,2,30.0,22,4,0,1,31,2,1,2,14,37500,0,0,3,3,2,0,0,0,0
1,0,0,80.0,18,3,0,1,31,2,1,2,14,37500,0,0,3,3,2,0,0,1,1
1,3,0,30.0,22,2,0,1,31,2,1,2,14,37500,0,0,3,3,2,1,0,0,1
2,0,1,55.0,7,0,0,1,31,2,1,2,14,37500,0,0,3,3,2,1,1,0,1
2,0,2,30.0,7,0,0,1,31,2,1,2,14,37500,0,0,3,3,2,1,1,0,1
2,0,2,30.0,7,4,1,1,31,2,1,2,14,37500,0,0,3,3,2,1,1,0,0
2,0,0,80.0,7,0,1,1,31,2,1,2,14,37500,0,0,3,3,2,0,0,1,1
0,0,0,80.0,10,1,1,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,0,1
0,1,0,80.0,10,0,1,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,0,1
0,0,0,55.0,18,1,0,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,0,1
0,1,0,80.0,14,4,0,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,0,0
0,1,0,80.0,18,1,1,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,0,1
0,1,0,55.0,10,1,1,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,0,1
0,1,0,55.0,18,2,1,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,0,1
0,1,0,30.0,22,0,0,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,0,1
0,1,1,55.0,22,3,0,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,0,0
0,1,2,30.0,10,2,1,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,0,1
0,1,2,30.0,22,2,1,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,0,0
0,0,0,80.0,10,1,1,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,0,1
1,0,0,30.0,18,2,0,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,1,1
1,0,1,55.0,22,1,1,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,1,1
1,0,2,30.0,18,1,1,1,46,1,0,5,9,37500,0,4,2,3,1,1,0,0,1
1,0,2,30.0,22,4,0,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,0,0
1,0,0,80.0,18,3,0,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,1,0
2,0,1,55.0,7,0,0,1,46,1,0,5,9,37500,0,4,2,3,1,1,1,0,0
2,0,1,55.0,7,4,1,1,46,1,0,5,9,37500,0,4,2,3,1,1,1,0,0
2,0,2,30.0,7,0,0,1,46,1,0,5,9,37500,0,4,2,3,1,1,1,0,0
2,0,2,30.0,7,4,1,1,46,1,0,5,9,37500,0,4,2,3,1,1,1,0,0
2,0,0,80.0,7,0,1,1,46,1,0,5,9,37500,0,4,2,3,1,0,0,1,1
0,2,1,55.0,18,2,0,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,0
0,2,1,55.0,22,3,1,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,0
0,2,2,30.0,18,3,1,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,0
0,0,0,80.0,10,1,1,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,1
0,0,0,55.0,18,1,0,0,51,2,1,2,8,37500,0,2,0,2,1,0,0,0,1
0,1,0,80.0,14,4,0,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,1
0,1,0,80.0,18,1,1,0,51,2,1,2,8,37500,0,2,0,2,1,0,0,0,0
0,1,0,30.0,22,0,0,0,51,2,1,2,8,37500,0,2,0,2,1,0,0,0,0
0,1,1,55.0,22,3,0,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,0
0,1,2,30.0,10,2,1,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,1
0,1,2,30.0,22,2,1,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,0
0,2,0,80.0,14,4,1,0,51,2,1,2,8,37500,0,2,0,2,1,0,0,0,1
0,2,0,55.0,14,1,1,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,1
1,0,0,30.0,18,2,0,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,1,1
1,0,2,30.0,18,1,1,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,1
1,0,2,80.0,22,4,0,0,51,2,1,2,8,37500,0,2,0,2,1,0,0,0,0
1,0,0,80.0,18,3,0,0,51,2,1,2,8,37500,0,2,0,2,1,0,0,1,0
1,3,0,30.0,22,2,0,0,51,2,1,2,8,37500,0,2,0,2,1,1,0,0,0
2,0,1,55.0,7,0,0,0,51,2,1,2,8,37500,0,2,0,2,1,1,1,0,0
2,0,2,30.0,7,0,0,0,51,2,1,2,8,37500,0,2,0,2,1,1,1,0,0
2,0,2,30.0,7,4,1,0,51,2,1,2,8,37500,0,2,0,2,1,1,1,0,0
2,0,0,80.0,7,0,1,0,51,2,1,2,8,37500,0,2,0,2,1,0,0,1,1
0,2,1,55.0,18,2,0,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,1
0,2,1,55.0,22,3,1,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,0
0,2,2,30.0,18,3,1,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,0
0,0,0,80.0,10,1,1,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,0
0,0,0,55.0,18,1,0,1,36,0,1,3,0,25000,0,0,2,1,0,0,0,0,0
0,1,0,80.0,14,4,0,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,0
0,1,0,80.0,18,1,1,1,36,0,1,3,0,25000,0,0,2,1,0,0,0,0,0
0,1,0,30.0,22,0,0,1,36,0,1,3,0,25000,0,0,2,1,0,0,0,0,1
0,1,1,55.0,22,3,0,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,0
0,1,2,30.0,10,2,1,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,1
0,1,2,30.0,22,2,1,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,1
0,2,0,80.0,14,4,1,1,36,0,1,3,0,25000,0,0,2,1,0,0,0,0,1
0,2,0,55.0,14,1,1,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,0
1,0,0,30.0,18,2,0,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,1,0
1,0,2,30.0,18,1,1,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,0
1,0,2,30.0,22,4,0,1,36,0,1,3,0,25000,0,0,2,1,0,0,0,0,0
1,0,0,80.0,18,3,0,1,36,0,1,3,0,25000,0,0,2,1,0,0,0,1,0
1,3,0,30.0,22,2,0,1,36,0,1,3,0,25000,0,0,2,1,0,1,0,0,1
2,0,1,55.0,7,0,0,1,36,0,1,3,0,25000,0,0,2,1,0,1,1,0,0
2,0,2,30.0,7,0,0,1,36,0,1,3,0,25000,0,0,2,1,0,1,1,0,0
